33.22326,-117.03727
33.22467,-117.03765
33.22605,-117.0377
33.22733,-117.03753
33.22841,-117.0374
33.22914,-117.03718
33.22978,-117.0368
33.23004,-117.03654
33.2303,-117.03615
33.23077,-117.03508
33.23094,-117.0331
33.23111,-117.02851
33.23124,-117.02422
33.23133,-117.0219
33.23133,-117.02044
33.23115,-117.01997
33.23085,-117.01959
33.22875,-117.01826
33.22832,-117.01783
33.22806,-117.0171
33.22806,-117.01542
33.22819,-117.00607
33.22819,-117.00547
33.22828,-117.00203
33.22832,-116.99903
33.22832,-116.99813
33.22832,-116.99598
33.22832,-116.99362
33.22828,-116.99088
33.22828,-116.98907
33.22828,-116.98856
33.22828,-116.9877
33.22828,-116.9874
33.22828,-116.9868
33.22828,-116.98568
33.22824,-116.985
33.22824,-116.98457
33.22824,-116.98435
33.22824,-116.98341
33.22824,-116.98281
33.22824,-116.98126
33.22824,-116.98075
33.22819,-116.98015
33.22819,-116.97968
33.22819,-116.97753
33.22815,-116.97568
33.22815,-116.97453
33.22806,-116.97242
33.22793,-116.97118
33.22759,-116.97011
33.22763,-116.9689
33.22785,-116.96805
33.22858,-116.9671
33.22927,-116.96671
33.22974,-116.96667
33.23072,-116.96702
33.2312,-116.96706
33.23175,-116.96676
33.23253,-116.96594
33.23326,-116.96564
33.23429,-116.96581
33.236,-116.96581
33.23678,-116.96594
33.23759,-116.96581
33.23789,-116.96564
33.23892,-116.96478
33.23948,-116.9644
33.23995,-116.96431
33.24205,-116.96423
33.2448,-116.96388
33.2451,-116.96384
33.24716,-116.96358
33.24776,-116.9635
33.24931,-116.96328
33.25085,-116.96302
33.25218,-116.96255
33.25253,-116.96234
33.2554,-116.95998
33.25703,-116.95809
33.25823,-116.95689
33.25961,-116.95581
33.26081,-116.95513
33.26197,-116.95461
33.26227,-116.95448
33.26308,-116.95418
33.26476,-116.95384
33.2666,-116.95371
33.27064,-116.95371
33.27124,-116.95371
33.27205,-116.95367
33.27244,-116.95367
33.27385,-116.95367
33.27446,-116.95367
33.27712,-116.95367
33.27763,-116.95363
33.27815,-116.95367
33.27909,-116.95384
33.27943,-116.95393
33.28094,-116.9544
33.28119,-116.95444
33.28209,-116.95448
33.2833,-116.95431
33.28398,-116.9544
33.28475,-116.95474
33.28527,-116.95526
33.28557,-116.95564
33.286,-116.95611
33.28754,-116.95796
33.2881,-116.95856
33.28845,-116.95869
33.28857,-116.95805
33.28875,-116.9574
33.28857,-116.95624
33.28862,-116.95599
33.28866,-116.95581
33.28883,-116.95547
33.28926,-116.955
33.2899,-116.95444
33.29012,-116.95436
33.29042,-116.95393
33.29055,-116.95333
33.29076,-116.95187
33.29089,-116.95096
33.29093,-116.95084
33.29111,-116.94976
33.29201,-116.94843
33.29338,-116.94745
33.29377,-116.94706
33.29484,-116.94642
33.29523,-116.94607
33.29604,-116.94414
33.29638,-116.94371
33.29686,-116.9435
33.29819,-116.9435
33.29853,-116.94328
33.29866,-116.94298
33.2987,-116.94255
33.29857,-116.94165
33.29887,-116.94079
33.29892,-116.93994
33.29926,-116.93933
33.29986,-116.93899
33.30153,-116.93925
33.30205,-116.93886
33.30226,-116.9383
33.30222,-116.93736
33.30231,-116.93629
33.30278,-116.93466
33.30291,-116.9338
33.30334,-116.93174
33.30428,-116.92998
33.30488,-116.92912
33.30497,-116.92865
33.30488,-116.92826
33.30471,-116.92801
33.30398,-116.9274
33.30338,-116.92689
33.30312,-116.9265
33.30248,-116.9247
33.30179,-116.92294
33.30171,-116.92243
33.30171,-116.92114
33.30162,-116.92062
33.30102,-116.91977
33.30012,-116.91951
33.29917,-116.91929
33.29844,-116.91942
33.29802,-116.91934
33.29711,-116.91865
33.29694,-116.91839
33.29686,-116.91792
33.2969,-116.91771
33.29716,-116.91728
33.299,-116.9162
33.29947,-116.91612
33.30042,-116.91638
33.30093,-116.91633
33.30115,-116.91616
33.30136,-116.91577
33.30132,-116.91552
33.30038,-116.91492
33.29982,-116.91423
33.29956,-116.91376
33.2996,-116.9135
33.29965,-116.91337
33.29982,-116.91329
33.30038,-116.91346
33.30059,-116.91359
33.30145,-116.9138
33.30196,-116.9138
33.30226,-116.91363
33.30235,-116.91346
33.30235,-116.91316
33.30192,-116.91238
33.30102,-116.91105
33.30063,-116.91075
33.29995,-116.91058
33.29956,-116.91032
33.29926,-116.90994
33.2987,-116.90925
33.29823,-116.90869
33.29643,-116.90693
33.29604,-116.90672
33.29544,-116.9062
33.29514,-116.90569
33.29501,-116.90535
33.2948,-116.90487
33.29463,-116.90436
33.29437,-116.9038
33.29428,-116.90354
33.29415,-116.9029
33.29402,-116.90178
33.29398,-116.9014
33.29368,-116.89964
33.29312,-116.89801
33.29295,-116.89762
33.29231,-116.89642
33.29136,-116.89453
33.28939,-116.89071
33.28746,-116.88689
33.28712,-116.8856
33.2869,-116.88453
33.28686,-116.8841
33.28677,-116.88324
33.28681,-116.88179
33.28707,-116.88028
33.28797,-116.87728
33.28806,-116.87694
33.28815,-116.87664
33.28815,-116.87655
33.2881,-116.87646
33.2881,-116.87595
33.28806,-116.87565
33.28802,-116.87535
33.28789,-116.87466
33.28639,-116.87136
33.28566,-116.86951
33.28514,-116.86887
33.2848,-116.86865
33.28398,-116.86844
33.28321,-116.86852
33.28269,-116.86878
33.28179,-116.86968
33.28102,-116.87007
33.28016,-116.87007
33.27939,-116.86973
33.27785,-116.86792
33.27724,-116.86685
33.27686,-116.86591
33.27639,-116.86423
33.27557,-116.86239
33.27549,-116.86192
33.27549,-116.86127
33.27574,-116.8605
33.27613,-116.85994
33.27699,-116.85913
33.27742,-116.85822
33.27754,-116.85694
33.27754,-116.85582
33.27742,-116.85449
33.27699,-116.85325
33.27656,-116.85243
33.27604,-116.85166
33.27257,-116.8484
33.27222,-116.84784
33.27188,-116.84694
33.27188,-116.84587
33.27222,-116.84488
33.27433,-116.84273
33.27463,-116.84222
33.27493,-116.84127
33.27501,-116.84024
33.27471,-116.83874
33.27463,-116.83763
33.27523,-116.83527
33.27523,-116.83462
33.27506,-116.83355
33.27458,-116.83256
33.27385,-116.83179
33.27312,-116.83123
33.27248,-116.83037
33.27222,-116.82973
33.27197,-116.82806
33.27154,-116.82737
33.27055,-116.82634
33.26935,-116.82514
33.26858,-116.82402
33.26828,-116.82329
33.26767,-116.82037
33.26699,-116.8172
33.26579,-116.81488
33.26454,-116.81201
33.26287,-116.80922
33.26261,-116.80857
33.26244,-116.80767
33.26235,-116.80552
33.2621,-116.80462
33.26175,-116.80372
33.26094,-116.80256
33.25939,-116.80106
33.25828,-116.79939
33.25729,-116.79776
33.25557,-116.79535
33.25531,-116.79647
33.2542,-116.79492
33.25373,-116.79359
33.25343,-116.79317
33.25094,-116.79132
33.25008,-116.78982
33.24974,-116.78874
33.24969,-116.78819
33.24935,-116.78724
33.24652,-116.7842
33.24523,-116.78231
33.24484,-116.78149
33.24304,-116.77965
33.24257,-116.77917
33.2418,-116.77754
33.23969,-116.77424
33.23922,-116.77321
33.23909,-116.77231
33.23939,-116.77136
33.23875,-116.76888
33.23789,-116.76523
33.23746,-116.76394
33.23665,-116.76239
33.23592,-116.76141
33.23502,-116.76059
33.2339,-116.75991
33.23236,-116.75948
33.232,-116.75944
33.23199,-116.75944
33.23197,-116.75943
33.23094,-116.75926
33.22961,-116.75858
33.22721,-116.75613
33.22437,-116.75377
33.22266,-116.75184
33.2197,-116.74763
33.21888,-116.74669
33.21828,-116.74609
33.21772,-116.74536
33.21703,-116.74381
33.21588,-116.74171
33.21489,-116.74034
33.21386,-116.73948
33.2127,-116.73853
33.21218,-116.7378
33.21171,-116.73682
33.21111,-116.73398
33.21051,-116.733
33.20995,-116.7324
33.20884,-116.73124
33.20819,-116.73038
33.20776,-116.72969
33.20652,-116.72682
33.20412,-116.72356
33.20287,-116.7209
33.20231,-116.71875
33.20184,-116.71592
33.2015,-116.7145
33.20116,-116.71339
33.20008,-116.71111
33.19974,-116.71025
33.20051,-116.71034
33.20038,-116.7103
33.20626,-116.71145
33.20708,-116.71145
33.21352,-116.71
33.21485,-116.70965
33.21553,-116.70935
33.21618,-116.70875
33.21776,-116.70691
33.21871,-116.7063
33.22012,-116.70553
33.22171,-116.70463
33.22266,-116.70407
33.22695,-116.7015
33.22763,-116.70107
33.22875,-116.70025
33.2324,-116.69622
33.23274,-116.69583
33.23313,-116.69545
33.23399,-116.69455
33.23682,-116.69304
33.23948,-116.6909
33.24132,-116.68828
33.24235,-116.68618
33.24274,-116.68532
33.24377,-116.68313
33.24549,-116.6803
33.24935,-116.67395
33.24695,-116.67219
33.2457,-116.67068
33.2439,-116.66802
33.24265,-116.66704
33.24218,-116.66635
33.24167,-116.66511
33.24038,-116.66021
33.24004,-116.65953
33.23875,-116.65781
33.23806,-116.65665
33.23738,-116.65506
33.23716,-116.65395
33.23665,-116.6527
33.23394,-116.64721
33.23339,-116.64532
33.23261,-116.64339
33.23227,-116.64155
33.2315,-116.63502
33.23004,-116.63099
33.22854,-116.62897
33.22802,-116.62773
33.22781,-116.6267
33.22789,-116.62575
33.22815,-116.62494
33.22858,-116.62193
33.22845,-116.62099
33.22824,-116.62004
33.22776,-116.6191
33.22686,-116.61743
33.22579,-116.61537
33.22476,-116.61232
33.22334,-116.60992
33.22266,-116.6085
33.22167,-116.60644
33.22124,-116.60593
33.21978,-116.60477
33.22008,-116.60412
33.22042,-116.60322
33.22055,-116.60129
33.22055,-116.60065
33.21995,-116.59678
33.21931,-116.59507
33.21806,-116.59318
33.21733,-116.59176
33.21695,-116.5903
33.21686,-116.58876
33.21682,-116.58588
33.21691,-116.58468
33.21729,-116.58314
33.21824,-116.58086
33.21849,-116.57992
33.21875,-116.57829
33.21867,-116.57666
33.21819,-116.57468
33.21772,-116.57357
33.21317,-116.56601
33.21274,-116.56503
33.21266,-116.56473
33.21253,-116.56417
33.2124,-116.56254
33.21257,-116.56134
33.213,-116.55962
33.21334,-116.55747
33.21343,-116.55632
33.21309,-116.55305
33.21279,-116.55138
33.21115,-116.54644
33.21068,-116.54486
33.21038,-116.54314
33.21034,-116.54297
33.21025,-116.54078
33.21034,-116.53979
33.21034,-116.53838
33.21025,-116.53722
33.2103,-116.53409
33.2103,-116.53194
33.21034,-116.52542
33.21034,-116.52314
33.21038,-116.51894
33.21038,-116.51851
33.21038,-116.51782
33.21038,-116.51679
33.21038,-116.5146
33.21043,-116.5125
33.21043,-116.50791
33.21047,-116.50387
33.21047,-116.50319
33.21047,-116.50271
33.21051,-116.49529
33.21055,-116.4907
33.21103,-116.48662
33.21094,-116.48435
33.21,-116.47975
33.21004,-116.47933
33.21034,-116.4789
33.21064,-116.47868
33.2109,-116.47868
33.21163,-116.47885
33.21206,-116.47877
33.21304,-116.47782
33.21334,-116.47739
33.21377,-116.47563
33.2145,-116.47353
33.21472,-116.47224
33.21455,-116.4713
33.21386,-116.47006
33.2139,-116.46958
33.21429,-116.46877
33.21442,-116.46825
33.21433,-116.46735
33.21412,-116.46632
33.21424,-116.46568
33.21476,-116.46512
33.2154,-116.46491
33.21579,-116.46499
33.21691,-116.46568
33.21738,-116.46572
33.21772,-116.46559
33.21802,-116.46529
33.21948,-116.46306
33.21982,-116.46237
33.22008,-116.4613
33.2206,-116.45821
33.22064,-116.45722
33.22047,-116.45576
33.22012,-116.45491
33.21978,-116.45431
33.21776,-116.45233
33.21699,-116.45113
33.21656,-116.45087
33.21596,-116.45092
33.21545,-116.45139
33.21523,-116.4519
33.2151,-116.45336
33.21463,-116.45413
33.2139,-116.45452
33.2133,-116.45443
33.21081,-116.45328
33.21038,-116.45298
33.21008,-116.45255
33.20978,-116.45182
33.20974,-116.45096
33.21021,-116.44765
33.21051,-116.44684
33.21124,-116.44594
33.21146,-116.44516
33.21141,-116.44448
33.21111,-116.44366
33.21103,-116.44315
33.21137,-116.4416
33.2115,-116.44014
33.21146,-116.43933
33.21124,-116.43826
33.2106,-116.43504
33.21064,-116.43349
33.21081,-116.43233
33.21025,-116.43117
33.21038,-116.4307
33.2109,-116.43006
33.21128,-116.42997
33.21167,-116.43014
33.21218,-116.43027
33.21244,-116.4301
33.213,-116.42847
33.21369,-116.42748
33.21386,-116.4271
33.21382,-116.42637
33.21287,-116.42422
33.21304,-116.42375
33.21334,-116.42366
33.2136,-116.42375
33.21412,-116.42431
33.2145,-116.42487
33.21506,-116.42508
33.21794,-116.42426
33.21845,-116.42345
33.21948,-116.42263
33.2197,-116.42169
33.21991,-116.42139
33.22081,-116.421
33.22133,-116.42049
33.22158,-116.4204
33.22193,-116.42049
33.22266,-116.42148
33.22356,-116.42285
33.22377,-116.42414
33.2239,-116.42439
33.22429,-116.42457
33.22489,-116.42401
33.22515,-116.42345
33.22545,-116.4219
33.22506,-116.4195
33.22532,-116.41787
33.22506,-116.41727
33.22463,-116.41671
33.22446,-116.41624
33.22459,-116.41577
33.22545,-116.41504
33.22566,-116.41469
33.2257,-116.41431
33.22562,-116.41328
33.2257,-116.41285
33.226,-116.41246
33.22639,-116.41221
33.22802,-116.41208
33.22931,-116.41092
33.22961,-116.41079
33.22995,-116.41088
33.23055,-116.41165
33.23085,-116.41178
33.23111,-116.41173
33.2318,-116.41075
33.2321,-116.41045
33.23261,-116.41049
33.23317,-116.41122
33.23343,-116.41135
33.23369,-116.41126
33.23381,-116.41109
33.23399,-116.41049
33.2342,-116.41023
33.23459,-116.41019
33.2351,-116.41045
33.23549,-116.41036
33.2357,-116.41002
33.23575,-116.40976
33.23557,-116.40894
33.23587,-116.40839
33.23617,-116.40826
33.23725,-116.4083
33.23746,-116.40804
33.23746,-116.40766
33.23699,-116.40684
33.23716,-116.40637
33.23746,-116.4062
33.23798,-116.40646
33.23819,-116.40646
33.23849,-116.40624
33.23853,-116.40409
33.23888,-116.40337
33.23952,-116.40302
33.24064,-116.40319
33.24102,-116.40354
33.2412,-116.40388
33.24154,-116.40512
33.24175,-116.40525
33.2421,-116.4053
33.24253,-116.40491
33.24244,-116.40448
33.24308,-116.40242
33.2433,-116.40199
33.2436,-116.40178
33.24407,-116.40182
33.24467,-116.40199
33.24587,-116.40268
33.24832,-116.40521
33.24879,-116.40547
33.24965,-116.40594
33.25012,-116.40594
33.25051,-116.40491
33.25077,-116.40375
33.25162,-116.40281
33.2527,-116.40212
33.25287,-116.40186
33.25205,-116.40113
33.25295,-116.40122
33.2533,-116.40015
33.25416,-116.39942
33.25643,-116.39946
33.25643,-116.3962
33.25643,-116.39234
33.25652,-116.38856
33.25643,-116.38822
33.25647,-116.38701
33.25647,-116.3844
33.25652,-116.38384
33.25656,-116.37946
33.25656,-116.37723
33.25656,-116.37607
33.25656,-116.37573
33.25626,-116.37564
33.25605,-116.3754
33.25607,-116.37538
33.25605,-116.3754
33.25604,-116.37538
33.25596,-116.37496
33.25291,-116.37478
33.24922,-116.37461
33.24875,-116.37457
33.24506,-116.3744
33.24471,-116.3744
33.24257,-116.37431
33.24059,-116.37423
33.23823,-116.37418
33.23729,-116.37431
33.23502,-116.37547
33.23369,-116.37577
33.23145,-116.37594
33.22407,-116.37504
33.22266,-116.37453
33.22184,-116.37427
33.22077,-116.37375
33.22047,-116.37354
33.21888,-116.37277
33.21781,-116.37212
33.21678,-116.37144
33.21622,-116.37101
33.21377,-116.36899
33.21296,-116.36809
33.21236,-116.36719
33.21197,-116.36633
33.21158,-116.36487
33.2115,-116.36371
33.21133,-116.34869
33.21133,-116.34779
33.21133,-116.34723
33.21133,-116.34573
33.21124,-116.33934
33.2112,-116.33753
33.2112,-116.33543
33.21115,-116.33419
33.21111,-116.33007
33.21107,-116.32929
33.21081,-116.32835
33.21051,-116.32779
33.21008,-116.32719
33.20978,-116.32676
33.20922,-116.32616
33.20794,-116.32457
33.20292,-116.3165
33.19961,-116.31123
33.19888,-116.3102
33.19618,-116.30578
33.1948,-116.30359
33.19098,-116.29741
33.19034,-116.29646
33.18965,-116.2953
33.18339,-116.28543
33.17008,-116.26423
33.16953,-116.2632
33.16738,-116.25977
33.16614,-116.25771
33.16528,-116.25638
33.16429,-116.25479
33.1633,-116.2532
33.16262,-116.25213
33.15948,-116.24711
33.15734,-116.24449
33.1576,-116.24355
33.1585,-116.24042
33.15876,-116.23883
33.15931,-116.22836
33.15948,-116.22449
33.15918,-116.22119
33.15867,-116.2166
33.15721,-116.20338
33.15536,-116.19385
33.15489,-116.19141
33.15352,-116.18463
33.15292,-116.18145
33.15219,-116.17789
33.15086,-116.16742
33.15077,-116.16523
33.15022,-116.16034
33.14923,-116.15175
33.14906,-116.15004
33.1488,-116.14858
33.14691,-116.14214
33.14537,-116.13699
33.14459,-116.13437
33.14416,-116.13283
33.14296,-116.12858
33.14249,-116.1224
33.14215,-116.11798
33.14125,-116.11287
33.13974,-116.10459
33.13622,-116.09399
33.13477,-116.08961
33.13404,-116.08721
33.13352,-116.08588
33.13253,-116.08274
33.13206,-116.08103
33.12962,-116.07202
33.12893,-116.06948
33.12575,-116.05803
33.12571,-116.05734
33.12558,-116.05541
33.12554,-116.05249
33.12554,-116.04631
33.1255,-116.03519
33.1255,-116.03408
33.1255,-116.01563
33.1255,-116.01206
33.12558,-116.00284
33.12562,-115.99751
33.12562,-115.99691
33.12562,-115.99588
33.12571,-115.97717
33.1258,-115.96207
33.1258,-115.9531
33.1258,-115.94735
33.1258,-115.9328
33.1258,-115.91108
33.1258,-115.88473
33.1258,-115.8604
33.1258,-115.85525
33.12339,-115.85388
33.12198,-115.85302
33.11932,-115.85096
33.11803,-115.84971
33.11065,-115.84147
33.10987,-115.83984
33.10932,-115.83813
33.10876,-115.83572
33.1073,-115.82873
33.10687,-115.82671
33.10636,-115.82315
33.10524,-115.81349
33.10447,-115.8062
33.10374,-115.80088
33.10352,-115.79989
33.10249,-115.79676
33.09936,-115.78993
33.09404,-115.77886
33.09206,-115.77478
33.09035,-115.77011
33.08953,-115.7683
33.0861,-115.76367
33.08352,-115.76019
33.08297,-115.75873
33.08168,-115.75273
33.08121,-115.75058
33.08104,-115.75011
33.07902,-115.74706
33.0782,-115.7456
33.07713,-115.7438
33.07451,-115.74088
33.0688,-115.7353
33.06507,-115.73178
33.06421,-115.73092
33.06009,-115.72766
33.05945,-115.72723
33.05829,-115.72642
33.0534,-115.72341
33.05241,-115.72234
33.04889,-115.71844
33.04812,-115.71775
33.04688,-115.71693
33.04627,-115.71655
33.04473,-115.71556
33.03975,-115.71239
33.03864,-115.71127
33.03842,-115.71101
33.03808,-115.70994
33.03786,-115.70775
33.03786,-115.7056
33.03786,-115.70153
33.03786,-115.70123
33.03786,-115.70063
33.03786,-115.70033
33.03778,-115.69286
33.03778,-115.69247
33.03778,-115.68865
33.03778,-115.68818
33.03756,-115.68217
33.03752,-115.68179
33.03743,-115.68131
33.03739,-115.67346
33.03739,-115.67316
33.03739,-115.67286
33.03739,-115.66509
33.03739,-115.66462
33.03739,-115.66411
33.03739,-115.66406
33.03739,-115.65629
33.03739,-115.65599
33.03739,-115.6517
33.03739,-115.64801
33.03739,-115.64737
33.03739,-115.64668
33.03735,-115.63909
33.03735,-115.63879
33.03735,-115.63844
33.0373,-115.63046
33.0373,-115.63012
33.0373,-115.62964
33.0373,-115.62771
33.0373,-115.62617
33.03735,-115.6254
33.03739,-115.62497
33.03739,-115.62475
33.03739,-115.62449
33.03739,-115.62304
33.03739,-115.62158
33.03735,-115.61617
33.03696,-115.6151
33.03649,-115.61398
33.03615,-115.61347
33.03572,-115.61304
33.03537,-115.61274
33.03005,-115.60917
33.02361,-115.60475
33.02306,-115.60437
33.0222,-115.6039
33.01563,-115.59999
33.00911,-115.59613
33.00851,-115.59578
33.00812,-115.59548
33.00761,-115.59505
33.00104,-115.59003
32.99692,-115.58737
32.99671,-115.58712
32.99649,-115.58694
32.99014,-115.58235
32.98658,-115.57978
32.98576,-115.57918
32.98503,-115.57866
32.98276,-115.57699
32.98177,-115.57626
32.981,-115.5757
32.98027,-115.57488
32.97958,-115.57351
32.97933,-115.57343
32.97911,-115.57192
32.97911,-115.57016
